Transaction_ID,User_ID,Amount,Transaction_Type,Location,Fraudulent,Year,Month,Day,Hour,Minute,Second,Day_of_Week,Is_Weekend
1e1a5dd0-05c1-43a2-9d5e-dce5ba59a4e7,1157,3853.23,Online Purchase,Maryville,0,2000,4,28,7,16,51,4,0
791c72e8-c4b8-4972-af71-ddf3fc1abcd7,6539,235.07,ATM Withdrawal,East Judithland,0,2025,1,5,1,17,25,6,1
84476f16-fb15-45b4-91aa-0719a831346e,6541,292.06,Online Purchase,Tracyside,0,2022,2,17,11,14,43,3,0
b391060e-5526-4238-948a-0c44d01d01c7,2353,631.83,Bill Payment,Turnerborough,0,1999,9,1,7,7,53,2,0
bf057c20-cc9e-4cd6-a150-d286ea7910cb,8191,3189.29,Bank Transfer,New Christopherton,0,2014,12,31,11,25,30,2,0
ed4e521d-9551-4977-a5f6-06cc437410e0,2537,3470.22,ATM Withdrawal,Wendyview,1,1994,3,9,3,53,25,2,0
f8c8f3fc-4ab3-4a47-9b9e-7d9a442a553d,5041,4818.71,Bill Payment,New Carlos,1,1979,2,11,9,48,40,6,1
aa1773bd-fcbf-4545-8116-a0583a5d1301,2035,2439.37,Bank Transfer,West Michaelfort,0,2004,9,29,0,54,20,2,0
bfc23001-54ec-476c-8c34-6c801df55cbd,6260,2385.99,Online Purchase,Sheltonmouth,0,2023,11,26,6,56,8,6,1
28d56a88-d14a-49f4-9403-c8a171eb769a,3326,556.63,Bank Transfer,South Theresaton,1,1970,9,12,5,0,8,5,1
138bcec5-3461-4e35-983e-e29b3cb3ebfe,3905,3688.68,Online Purchase,New Kimberlymouth,1,2009,7,12,4,27,44,6,1
fe901965-d961-4b15-881e-330f06a7dd1e,6976,2830.04,Bill Payment,Carrollmouth,1,1970,10,26,5,5,4,0,0
d44f665a-f54a-4eef-96bf-f7d662d4c8ba,9193,1479.21,Online Purchase,West Staceychester,1,1976,5,30,15,46,17,6,1
8ec799fd-cbf8-4a10-a24d-a17d1247fac9,8216,3167.71,ATM Withdrawal,Port Michaelville,1,2016,1,24,4,29,15,6,1
f50f636c-4a87-4f7d-88ae-8640720e3a2d,1371,4902.5,ATM Withdrawal,Lake Ashley,1,2015,3,5,15,29,59,3,0
79b5a7cf-3520-4ddd-a864-56ce1f2035d4,3881,1119.41,ATM Withdrawal,West Anthonymouth,0,2015,5,29,19,25,48,4,0
5a919aad-a6b6-446c-a4e9-7f60401f172b,9810,2580.69,Bill Payment,North Maria,1,2010,5,29,13,44,25,5,1
99345ffa-6d1f-4ea4-af01-2fa2a6389e12,2423,3106.72,Bill Payment,East Pamelaberg,1,2015,1,17,22,36,9,5,1
3ea8f19f-1dc5-493a-a270-137c7c5bdebc,1911,3431.68,Bank Transfer,Garciaside,0,1987,10,5,11,26,57,0,0
09e9b4ac-56ac-476e-99fb-1078eb1d40ca,5567,2213.65,ATM Withdrawal,Hardinhaven,1,1998,3,12,22,52,56,3,0
7faa94c1-c876-46d3-aa24-230d97d035c1,4013,1537.43,Bank Transfer,East Georgeburgh,0,1975,12,25,10,59,9,3,0
b39b6ccc-03d6-4273-9fc2-de2cf5333adc,5704,1166.78,ATM Withdrawal,Nancyhaven,1,2010,10,26,18,32,27,1,0
503582b6-7145-4066-91ea-40c31919be4d,7785,1641.78,Bill Payment,Smithfurt,0,2020,3,12,4,48,58,3,0
acb7cb1f-a42b-416e-babc-5d3e160c5f7f,1844,3966.18,Bill Payment,Ashleyside,1,2009,12,31,0,23,38,3,0
bd35ef15-7323-43ca-8762-11dbccdc9f61,2309,1128.35,Bank Transfer,Jamesville,0,2019,5,9,6,54,6,3,0
acfbf865-f825-40dd-9be7-d5e2d9c214bd,9784,2745.88,Bill Payment,North Garyfort,1,1986,5,24,4,22,59,5,1
8f46d298-fa96-49a0-9bbd-db777cb877cf,7619,4217.08,ATM Withdrawal,North Jenna,1,2013,10,1,2,55,13,1,0
71ccb7f0-831e-4138-abac-d1e322f3431e,3139,2364.28,Bill Payment,Brownchester,0,1978,7,26,0,3,34,2,0
103b5c6e-88c7-4043-84c1-c2ae56fa348c,2553,1390.18,ATM Withdrawal,Dianaville,0,2019,11,3,13,24,23,6,1
46be78ad-af30-4271-93a9-83325fa7b1d1,6302,37.59,Bill Payment,Pinedafurt,1,1982,3,9,14,7,58,1,0
585381d0-00dc-4b76-a5a7-028d93368603,7140,3245.45,Online Purchase,Cranehaven,1,2022,8,26,0,34,30,4,0
638ee1a3-0d1a-40fe-8f84-e7225de28a0b,6974,690.38,ATM Withdrawal,Lake Jonathan,1,2007,7,30,16,14,32,0,0
06f5fcd1-b8ce-4443-a6b0-84a84a33d3a8,4372,4627.41,Bank Transfer,Port Cory,1,1992,2,11,20,44,46,1,0
b0a02920-b25a-43b0-b2a6-e4c6e1b0e0bb,8680,3050.73,Bank Transfer,Port Nathan,0,2002,7,24,7,25,58,2,0
e2d452a1-e33f-4f69-8b05-eb26cb1eaa37,8253,81.83,ATM Withdrawal,Port Taylor,1,1973,4,8,23,24,49,6,1
c46cc000-5868-4c69-991a-8e85647178e8,7575,2679.82,Bank Transfer,West Felicia,0,1999,7,3,20,2,6,5,1
e8fd7dfa-3491-4454-a2e4-133b79784544,3528,2848.11,Bank Transfer,Hoside,1,1975,5,22,15,46,1,3,0
8504b1c0-e411-40cd-916f-e6b10eeaab2c,2558,1623.75,ATM Withdrawal,Josephport,0,1987,10,17,1,33,24,5,1
5e0134cf-9c58-4089-8eb1-7514b435c538,6142,1291.97,Bill Payment,Matthewville,1,1972,12,13,6,36,26,2,0
3d83829b-cc19-4e24-98ae-3881f9070779,6226,300.37,ATM Withdrawal,North Roger,1,1991,12,26,2,17,32,3,0
c3325acb-04bf-4a7e-9a70-30385a1f1920,5663,1203.79,Bank Transfer,West Michael,1,2020,12,30,2,25,11,2,0
10436ed5-5941-444e-8fd2-7576804f6d9d,4444,3055.55,ATM Withdrawal,Sanchezfurt,1,1972,9,11,0,43,22,0,0
261da3a3-4da3-42c7-91ef-d3f9b64fd60d,1714,1751.21,ATM Withdrawal,Rickyfort,1,2009,9,24,23,23,16,3,0
2e703948-9e12-4195-b2c0-de566153ec52,4406,4144.67,ATM Withdrawal,Michaelport,0,2010,4,6,21,56,20,1,0
0256d2ff-cda8-469d-b2a1-9f5f5ac8c586,2412,2555.77,Online Purchase,North Jennifer,0,2011,4,14,6,55,15,3,0
4d1d3bca-12a0-41c0-9d74-b1e9dd75c12a,9045,1273.7,Online Purchase,East Claytonville,1,1971,4,25,23,9,52,6,1
232a82c3-e009-4ed2-bf38-bbecac19ddb6,7972,774.24,Bill Payment,East Katieport,1,2013,11,30,22,5,51,5,1
c5da1fdf-d2e2-467d-be0e-54744e1f7f14,2298,4593.22,Bank Transfer,Hansenmouth,0,2022,2,24,11,0,43,3,0
9c7b5b20-e98f-4cfe-842d-50d79cea5d96,4582,109.2,Online Purchase,Smithshire,0,1974,1,26,5,4,26,5,1
0e2da9a0-c189-4cb3-86eb-f84dbab1270f,2389,641.99,Bank Transfer,Christopherton,1,2013,8,23,20,47,39,4,0
6b085ae8-78d1-43cd-9818-160f2c6dfaa1,1056,4297.42,ATM Withdrawal,Kelseychester,0,1992,9,28,23,0,53,0,0
37df146a-07b8-4fac-adc0-3fa8fc58ba2f,4279,2757.07,Online Purchase,South Aaronberg,0,2005,11,11,15,58,34,4,0
6d8bc976-8f01-45a0-9bc4-13854a604d40,1774,1149.59,Bank Transfer,Smithfurt,1,2023,7,10,15,24,44,0,0
ace7ee43-e3fe-4316-b5d8-7e4e7ec7e493,9170,4927.37,Bank Transfer,New Connor,0,2014,1,10,10,46,45,4,0
00325f6d-10a4-4dfb-83cd-88ecf746dd6f,8029,3482.47,ATM Withdrawal,West Rachelbury,0,1983,1,26,7,5,6,2,0
f4e1a14f-985d-4950-b6d5-935a3da33698,4935,24.05,Bank Transfer,South Elizabeth,1,2024,6,3,21,32,41,0,0
5e010315-52a7-4090-83ab-a8d13f14d937,7152,2868.17,Online Purchase,South Bill,1,1997,5,29,23,51,6,3,0
1a1d91b3-1dce-4797-93b5-8261ab48e430,9214,3137.33,Online Purchase,Alexanderside,1,2021,12,20,8,48,20,0,0
1a79c601-0a33-42d9-8c0b-f5ecf7c76203,3698,2350.12,Bill Payment,Edwinmouth,0,1970,9,20,19,6,23,6,1
971734c3-c12f-47cf-9a6f-5b19cd9e3a2e,8029,640.39,Bill Payment,Samanthaton,1,2012,1,14,18,54,28,5,1
534ff344-2689-443c-adbd-80510a921e1f,1922,1603.64,Bill Payment,South Laura,0,2016,8,22,2,13,37,0,0
2a2b3a65-957a-4cf1-8f19-5885434f222c,8897,3929.43,Bank Transfer,West Shawnside,1,1997,6,16,21,11,24,0,0
78ba1b7e-75a9-479c-9f5c-3e9ea60682bb,3847,987.2,Online Purchase,New Marc,1,1999,8,22,12,12,19,6,1
46dc973d-a8f9-4b36-8734-bfb7988d71fe,4785,4621.74,Bank Transfer,Grahamstad,1,2021,1,22,22,19,1,4,0
2b2db831-9d20-4e40-9213-0e9a1de831db,8705,327.38,Bank Transfer,New Charleshaven,1,1971,9,23,23,58,15,3,0
0959fe19-7a58-4bbf-99ba-b75a141c3301,4202,2016.9,Bank Transfer,Nguyenborough,1,2021,5,24,21,16,4,0,0
c6e7b4b7-561c-484d-b49e-0e963e33c015,5218,2759.1,Online Purchase,New Michaelchester,1,2002,11,16,13,43,23,5,1
2c6d6597-fd3c-4864-bfac-6c2b4c43892e,5609,2496.16,Bill Payment,Robertborough,1,1994,2,2,12,16,51,2,0
aa06cb02-1206-4ffe-aa44-50d3bb2ecd89,9629,3826.03,Bank Transfer,Ryanfort,1,1992,8,5,3,50,4,2,0
f20d1acc-14b4-4374-9c7c-c65837cc283e,5897,3295.89,Online Purchase,Matthewville,0,1979,8,10,0,54,5,4,0
5da0fa3e-9321-41ec-8397-ff54ceb87809,9723,2191.79,ATM Withdrawal,East Shaneport,1,2023,12,13,15,14,19,2,0
be52896c-cbcd-4b2d-95c3-8e1686201ce9,3431,1332.38,ATM Withdrawal,Port Shawnfurt,1,1973,2,8,7,18,26,3,0
3358dd47-4ce6-41c4-8f57-98d622554e55,8556,954.71,Bank Transfer,Port Josephfurt,0,2017,5,16,0,53,56,1,0
2903a2a3-4de6-435b-9bfc-11543a1167d3,3164,3811.25,ATM Withdrawal,Davisside,1,1971,6,3,12,53,19,3,0
ab5c6e07-a115-4140-8cae-3a5d6397bafa,5174,1910.46,Bill Payment,Lake William,1,1979,2,14,3,11,4,2,0
3124d4fb-3348-4771-a658-710e80445d42,1995,3036.13,ATM Withdrawal,Lake Rodneyport,0,1976,12,1,8,54,21,2,0
e587bfd4-3122-41d9-8f9c-04d90ae9c3d6,9313,1947.74,ATM Withdrawal,North Matthew,0,2007,9,22,10,46,52,5,1
3a29e07a-5d55-4ecc-b486-4eb3b1674577,4704,2338.59,Bill Payment,North Andrew,1,2018,1,30,9,29,29,1,0
fdb31617-ecf5-41c7-9a91-58d65bf09078,7770,2942.01,ATM Withdrawal,Duarteport,1,2006,12,29,12,59,39,4,0
6f6ec8f2-40bd-4396-a372-3c5dd9726c00,7258,4413.3,Bank Transfer,South Jackport,1,1994,11,4,15,44,56,4,0
63b0a698-8e41-4f9f-8d03-99baabc7b622,7006,1333.01,Online Purchase,New Jeremytown,1,1970,1,25,2,51,43,6,1
be61b5fb-d8cc-46df-aae8-534dbbe42cab,3344,4449.82,Online Purchase,South Whitneyton,1,2011,7,6,8,32,44,2,0
c57da6da-3370-4efb-b480-df2d3280b7a4,8889,2855.7,ATM Withdrawal,Simmonsfurt,0,1995,3,7,6,38,57,1,0
c76b3628-21b7-4ec1-bc64-4ff89cc03018,3955,2484.54,Bill Payment,Duncanmouth,1,1992,7,22,10,6,2,2,0
f0132064-2ff9-4d7c-8981-156755568f35,5465,2521.2,Online Purchase,West Keith,1,1991,6,25,8,44,10,1,0
72a8f0ce-d72a-455c-9157-b3f2d965c11b,9030,3069.33,ATM Withdrawal,Garytown,1,2016,3,3,1,48,17,3,0
ba7bc2cb-1fd5-42d3-978f-fdf2b5cb4afa,7022,1109.98,ATM Withdrawal,South Douglas,1,2007,6,2,3,49,11,5,1
b76d11d6-1146-40f7-91e6-7c6e85163ed9,4789,3872.94,Bank Transfer,East Jeffrey,1,1992,12,20,11,19,16,6,1
a96a4db5-d8f2-4ca3-8fb4-c58d21173134,9209,1334.87,Bill Payment,South Carl,1,1976,7,1,2,41,47,3,0
544a1682-49c7-407f-8f98-a62f8251b5fb,7607,40.94,Online Purchase,Lake Jaredside,0,2019,6,29,3,57,26,5,1
1e3f55f3-9599-4a1c-a395-cd81f9914aef,8796,400.59,Bill Payment,Brandonfort,0,2015,10,6,1,20,41,1,0
e6d3472e-8e75-427f-8d5c-a841940c818c,1839,4806.95,ATM Withdrawal,West Blake,1,2005,4,11,7,15,51,0,0
2f93a66b-af02-4f48-a715-8d3300a1a60a,8864,2009.2,Bank Transfer,Thompsonville,1,2010,9,5,6,51,32,6,1
7db7ff32-b3b3-4712-a15a-c8d46503b0c5,3995,2395.55,Bill Payment,West Tracymouth,1,1973,7,24,18,58,58,1,0
bf4e1de1-d80f-4858-879d-648f06dff958,6079,3814.5,Online Purchase,Pettyville,1,2019,3,13,21,29,11,2,0
c2818827-75f0-4665-8c8f-3f0118128ccd,6835,4700.27,ATM Withdrawal,Reynoldsburgh,0,1970,10,15,8,3,21,3,0
bc62ba95-c2bb-48b2-b0b2-29ca292f863a,7327,3382.66,Online Purchase,North Tony,1,1996,1,22,16,3,53,0,0
2f534c7d-2d1c-47de-a194-7e8d8398fc34,6915,765.69,Online Purchase,East Michaelhaven,0,2005,1,17,14,10,3,0,0
86f44b3e-f598-4d2c-b633-ce49f8658e6b,7570,609.32,Bill Payment,East Patriciaport,0,1987,4,3,5,7,48,4,0
6e9ae98d-5768-4c06-8666-3883b680b40a,3776,797.97,ATM Withdrawal,Natashachester,0,2003,4,5,9,0,53,5,1
18c0a1d5-c8e0-42db-bf7a-090b59890ab5,2836,1034.32,Online Purchase,New Amymouth,1,2004,5,23,5,29,34,6,1
a812e69c-354f-4dba-b6f5-fcf90c910fc5,6306,465.53,Online Purchase,Port Bethany,0,1996,5,16,11,45,50,3,0
83060dd5-55af-47b3-8438-642b24511472,4738,4728.74,Online Purchase,East Mary,1,2006,7,8,13,30,4,5,1
880e6bfe-18e8-491c-ba50-f0712d6bc908,2535,2386.0,Bank Transfer,Baileymouth,0,2001,12,22,1,31,13,5,1
05748cd1-f9d1-4930-b8c7-fcfece35a646,7820,4062.65,Online Purchase,Diazmouth,1,1971,9,20,21,43,49,0,0
e6c532d0-73db-42cb-b8fd-25ae729037f0,1167,2456.61,Bill Payment,Larsenfurt,0,2017,5,18,7,29,17,3,0
0d4add59-6578-479b-936d-2a169bd3b687,1217,4330.8,Bank Transfer,North Timothy,1,2016,8,19,7,47,21,4,0
f60215b2-6bd6-43ec-a37f-0264507e7cc4,9916,2318.43,Bill Payment,Lake Scottfort,1,2010,7,27,14,55,51,1,0
429e5b3a-482c-4419-9fd7-0d97f250c4d6,5570,486.87,Bank Transfer,Vanessahaven,1,1983,2,1,18,16,21,1,0
c5670bb5-fe07-423b-80df-ae046d6783f1,1945,3875.88,Online Purchase,Ianfurt,1,2020,5,9,11,15,55,5,1
314ae9cd-9823-4290-8f50-f60e9d89e655,5494,3919.83,ATM Withdrawal,South Markville,0,2010,11,19,2,40,36,4,0
5a412da6-3ab6-4ee4-8d23-647e0fb113bf,8318,4029.97,Online Purchase,Rodriguezmouth,1,2006,10,10,17,9,10,1,0
99968421-d61c-4f4b-bead-e3e446196d19,8512,2089.31,ATM Withdrawal,West Jamesstad,0,1987,9,4,23,8,6,4,0
9e4cc713-6099-4963-ace0-956f5d04d2e9,1426,386.13,Bank Transfer,East Dorothyshire,0,2003,10,15,20,26,59,2,0
1959e55a-6456-4d54-849f-c743c25a7cb3,1211,2225.86,Online Purchase,North Peterstad,1,1998,10,2,6,1,11,4,0
703d4371-a994-4528-9d76-d98c8f3e4718,9058,611.6,ATM Withdrawal,Shelleymouth,0,2006,3,5,8,54,21,6,1
512f25f2-e3da-4073-9cd8-f2a0dca46372,7387,858.36,Bank Transfer,Nicolehaven,0,2023,11,24,23,25,15,4,0
348fe0bd-8b60-41a4-bf60-7346de994a71,7562,345.98,Bank Transfer,Ricardoland,0,2012,3,10,16,15,45,5,1
b5f45f58-7e01-45e8-a53e-9871331083bc,7706,1531.55,ATM Withdrawal,Lake Sharonland,0,1991,3,15,11,0,3,4,0
d8082ce0-7bec-4880-aa45-69548b5df7d6,5765,35.22,ATM Withdrawal,North Mitchell,1,1975,11,20,4,12,15,3,0
ec5627db-b290-4d12-a6af-0c2590581e9d,3754,3864.41,Bank Transfer,Jacquelineburgh,1,2000,10,27,11,52,33,4,0
70e33205-cf95-4563-8c24-e9fe199c9273,6737,1356.13,Bank Transfer,West Rachel,1,2017,2,23,21,37,6,3,0
e5cb8189-8891-4ea3-80a5-49bc897b1363,6373,302.89,Bank Transfer,West Alyssaton,1,2003,12,8,16,22,39,0,0
ef7d0041-8e15-4b18-a1c2-a6cd7e3c522b,6762,81.23,Bank Transfer,Andersonton,0,2003,12,3,6,55,52,2,0
21526947-9c7b-40f1-86fa-f1754a7c7c6c,3414,3234.01,Bill Payment,Lake Jackie,0,2019,8,18,20,55,1,6,1
80c266b7-36dd-4596-9535-2063d395cc98,6108,1716.07,Online Purchase,Denniston,0,1974,8,9,2,59,58,4,0
793e8969-bb11-4441-be77-68b287a66afe,5549,285.37,Online Purchase,Port Stephen,1,2005,7,11,12,30,9,0,0
8ac7b824-13fe-4191-b26d-dfcd07eacc2f,5455,4039.78,Bank Transfer,Johnberg,0,2009,9,30,21,4,41,2,0
24358e60-6f63-403b-a0ef-07faf835fd89,1572,3609.07,Online Purchase,Johnburgh,1,1979,11,12,6,34,42,0,0
07eb1490-f9ff-4ef2-98c9-4c1bca3bbf15,9332,3581.79,Bill Payment,North Teresa,1,2008,12,20,11,12,43,5,1
76611da9-ff9c-4cf8-b7d9-e63538f46825,8790,1771.96,ATM Withdrawal,Dianeview,0,2014,1,9,20,48,5,3,0
1f817855-4aa0-4c34-a2b5-097fa66e8343,1183,2475.03,Bank Transfer,Kaneport,1,1998,4,16,16,50,47,3,0
069dd3e4-4ed0-477d-8a80-21dd33e9e7e0,9856,999.18,ATM Withdrawal,Christophershire,1,1970,12,20,15,13,33,6,1
e5202184-4b5d-4466-90f9-c038f782820f,2580,2570.49,Bank Transfer,Port Steven,1,1987,5,30,20,30,51,5,1
6199527d-9c98-4ca1-8c52-68fe4a544f76,9719,2466.88,ATM Withdrawal,Port Brianton,1,2016,7,22,2,54,32,4,0
248712e0-9f9f-473b-a515-9f01b67e20a1,7138,2706.36,Bill Payment,Heidimouth,1,2019,12,26,7,39,23,3,0
9df448f9-dda5-4d16-8f5b-510bffa9209a,4449,4950.12,Bank Transfer,East Peter,0,1975,11,29,23,51,3,5,1
99cf03f9-a32c-46cf-b649-1d9321207b7f,7452,2108.01,ATM Withdrawal,Cohenburgh,1,1981,8,7,16,9,40,4,0
feba957e-f382-4732-b673-74fc8a786b55,8660,1984.7,Online Purchase,North Dana,1,1975,7,24,10,58,48,3,0
52f94350-9760-4a2c-a156-8e22907dad3e,1410,3298.61,ATM Withdrawal,Roachland,0,1999,2,11,7,11,22,3,0
0d53b368-550c-476c-8edf-92f66bd1481e,7873,4835.98,Bank Transfer,South Erin,1,2002,11,6,2,57,17,2,0
8913e4e4-4690-4f06-b723-f8f5e30d7861,9116,3534.97,Bank Transfer,Youngberg,0,1972,3,6,15,26,21,0,0
796035d6-76ea-40a3-ab11-d79ebdb84664,7551,646.7,Bank Transfer,Port Brittneyberg,1,2024,2,25,18,42,28,6,1
c2ccdfb2-fc4a-497f-9f8a-28aa6ac3cc07,2668,4300.79,Bank Transfer,Adamburgh,1,1974,4,18,13,2,56,3,0
dbca7f7a-c2a2-4729-991f-185c70576bf3,5348,4995.67,ATM Withdrawal,Holderport,0,1983,5,29,11,18,0,6,1
90bccf0b-dcff-4e31-9b32-2ed0aba4f813,7601,2389.11,Bank Transfer,Huangland,0,2007,3,16,11,47,33,4,0
5755edc0-68a4-42ce-bcb0-811d20810fe8,4738,2716.19,Bill Payment,North Jessicamouth,0,1975,2,11,4,30,52,1,0
7f1f5cfa-1758-4003-b0b1-16e4f7013d6c,7064,2338.36,Bill Payment,South Veronica,1,1990,9,18,14,47,42,1,0
6b1cb84e-ea06-49ab-ba58-6f5816b5315b,2311,3559.0,Bill Payment,Harrisburgh,0,2005,2,21,20,11,0,0,0
271f4d65-976c-4432-b3a4-96d0a1a774e5,3734,3913.13,Online Purchase,Rebeccaton,0,2024,1,16,12,33,5,1,0
a0dde394-789e-433c-aa76-3a5b60494442,5419,1511.08,Online Purchase,Lisaborough,1,2019,9,20,20,44,3,4,0
3cd5edce-9bd1-41c2-83a9-10acf284fbce,4584,1624.55,Bank Transfer,South David,1,1982,5,3,13,19,50,0,0
0845ceea-dc5a-4594-936b-d43cc70281b0,6258,136.51,Online Purchase,Lake Seanport,1,1976,7,5,14,24,56,0,0
b6c43369-3134-4b57-86eb-39436507cb11,7404,1967.98,ATM Withdrawal,West Philip,1,1971,12,24,3,29,25,4,0
3816f873-14cd-4fc1-914c-9ca1b1a39a00,5027,1102.53,ATM Withdrawal,Jenniferland,0,1984,1,14,0,5,8,5,1
5387ee7b-0ad9-4583-aae6-9e37a36ef5b1,5122,3141.15,Bill Payment,Lake Josephtown,0,1993,1,4,7,51,21,0,0
f449db37-40dd-42eb-acbf-99179a6b4fc6,6273,1004.68,Online Purchase,North Tracy,1,1974,5,24,13,21,10,4,0
f1daaf55-60de-4542-9578-41d03e58844f,9740,3824.14,Bank Transfer,Lake Coreyside,0,1987,6,21,8,2,53,6,1
911bc836-010e-4e27-8bca-735382e47304,4777,2237.42,ATM Withdrawal,West Jessicamouth,1,1988,11,25,3,30,50,4,0
f44364e7-1b6b-4d38-b491-7eaab9113505,2942,805.02,Bank Transfer,Solisburgh,0,1977,2,10,0,41,6,3,0
79b5357a-8c74-455d-a1f9-9b894f962095,1149,4281.74,ATM Withdrawal,North Jennifer,1,1992,10,7,15,23,6,2,0
245c90a6-f722-4800-9176-fce19805b707,5520,97.43,Bank Transfer,West Virginiabury,1,1975,10,31,7,33,49,4,0
876a1019-6aa0-4706-aa6c-0ef914d45f5d,2563,3624.96,Bill Payment,East Maryport,1,1998,8,4,23,14,53,1,0
17e4b1ee-9f04-4b2c-9582-cafcfa7a68a0,9234,2378.14,Bill Payment,East Williamfort,0,1997,8,5,15,33,19,1,0
3583448f-0286-406a-8370-8a54fc8a670c,4132,2121.28,ATM Withdrawal,Kevinside,1,1988,11,16,14,30,15,2,0
304941d7-3a58-4923-880b-c9024c16eab1,4152,3130.46,ATM Withdrawal,Mcintyreton,0,2020,1,8,23,26,19,2,0
a4bf1e77-fe07-41d0-b37d-1ece0827da59,2759,104.73,Bank Transfer,Michaelstad,0,1999,12,29,12,56,40,2,0
e434b39b-aa3e-4bfd-8dfd-16c3ee9063a5,5137,3090.9,Bank Transfer,South Evanburgh,0,1982,11,10,11,57,47,2,0
2fb8e7d9-6a3c-489c-84e2-f8d3a03462a4,4151,320.4,Online Purchase,Port Amandashire,1,1977,2,5,16,29,37,5,1
7993aab2-01e1-4ec8-964a-56b830ef9cf9,7114,829.97,Bank Transfer,Lake Dana,0,2014,9,13,22,3,18,5,1
f8bfcfc4-d178-4921-b292-c5f34bc7889b,5016,1229.54,Online Purchase,South Kristen,0,2016,3,29,10,21,16,1,0
c470bd73-a25c-4230-8724-cef81e6f299b,5437,1067.37,Online Purchase,Shannonton,0,1983,4,7,14,33,2,3,0
c12c7e2c-e967-4db4-8aec-2ccfa6d6e640,3932,4783.29,Online Purchase,Brownshire,1,2017,9,29,21,52,25,4,0
91cd90c4-0039-4410-a61a-f3a6621c440e,9092,446.19,Bank Transfer,West Richard,1,2004,5,31,1,11,55,0,0
932e552d-23c3-4ef0-a50e-2a62607cc68b,6741,1591.8,Bill Payment,New Rebecca,0,2010,2,16,11,52,20,1,0
9cae3a19-571d-4973-bdb2-1aafc1605119,6417,1868.58,Bank Transfer,Simmonsfurt,1,2011,12,4,16,44,43,6,1
5d02b979-6dc7-4dd9-8ba3-c7825cf95f4a,1645,3524.52,Online Purchase,Laneland,0,1999,12,28,1,30,41,1,0
7e5db93d-1e53-4654-82b7-1227af7accf4,4276,2748.46,Bill Payment,Laurafurt,1,2011,1,25,7,53,42,1,0
88cc168a-30b0-4d75-a73b-377af27d23e2,7216,3950.16,Bank Transfer,East Deanna,0,1985,6,14,1,15,13,4,0
2c15e3f6-437a-42e1-b6ae-d0deda2ad425,6274,3177.05,Bank Transfer,Port Monicaburgh,0,2024,4,26,11,30,50,4,0
e015517e-e8e2-41e8-a54a-1aeac3c6dffd,9433,279.71,Online Purchase,Lake Timothyshire,1,1988,5,16,4,10,47,0,0
3ae14e43-922a-4084-a482-b2c098ccf2ed,8988,4886.5,Online Purchase,South Edward,0,1978,1,25,13,28,31,2,0
dc06668a-b657-4af1-8eaf-0a280608f09b,3912,4720.03,ATM Withdrawal,East Charlesshire,1,2014,7,21,11,58,53,0,0
ca7e7dbc-e9de-4938-9a04-79fc8c00f7f9,9015,2753.4,Bill Payment,New John,0,1988,5,29,10,10,5,6,1
a7c6efc9-9c04-49c7-b8f0-1998a56d3ecd,9253,3377.49,Bill Payment,West Katelynport,1,2010,11,27,2,58,4,5,1
81421be8-fd15-46c1-929e-e1cd7ba3effe,5510,4095.39,ATM Withdrawal,South Gary,1,2019,11,19,10,31,42,1,0
609df3ed-9867-472e-8e4f-5e790807ed90,1742,1700.96,ATM Withdrawal,New Robertstad,0,2003,3,17,18,3,13,0,0
2fcdde48-c5d1-4389-a946-3f5914565a45,5995,3505.37,Bank Transfer,Hernandeztown,0,1978,3,30,23,47,28,3,0
5b19e5cd-784d-45f8-9711-dfdbace32704,7670,4158.04,Bill Payment,Millerbury,0,1975,2,22,3,54,16,5,1
28e51c6b-9edd-4abc-bd26-3eb4a552d682,6376,79.24,ATM Withdrawal,Lake Loretta,0,1995,3,5,11,46,58,6,1
c50c17e0-88c3-4b95-8dfa-6ab613576192,2537,1972.56,Bill Payment,New Jose,0,1980,8,6,17,54,40,2,0
9e3c9dc1-69ff-4310-a267-59d386778183,1432,2095.28,Bank Transfer,New Mariaborough,1,1998,8,9,19,25,45,6,1
ee5d28f9-3e28-446d-943a-bc1c6d850770,9328,4362.73,Bank Transfer,Hillfurt,1,1999,9,9,21,46,25,3,0
28057768-a1cc-42ec-8983-5dcd1a0db079,3169,2068.04,Bill Payment,Sonyafurt,1,1984,10,7,16,41,18,6,1
18e5d221-ebd9-4163-a364-8245082f40ba,2631,4319.75,ATM Withdrawal,New Stephaniechester,0,2023,5,23,3,21,54,1,0
fc4179be-9024-4352-b007-86ab989c1b7b,7244,814.09,Bill Payment,Fordside,0,2008,2,17,7,52,49,6,1
4212e556-fcde-4112-80a0-1f2c3635b709,5570,1164.5,ATM Withdrawal,New Tiffany,1,2009,10,7,0,7,9,2,0
8b7acf3f-ea55-4b0d-92a8-52fb9ee15fbd,3763,881.96,Online Purchase,Hintonchester,1,2009,10,9,17,18,12,4,0
3cabf2a8-7d37-4420-bc1f-1d56900e4d68,2176,1683.16,Online Purchase,Port Shirley,1,2014,7,9,14,52,48,2,0
aee8a1e8-7410-4b71-b06c-b3de84f3812f,2577,4477.22,Bank Transfer,Kennethville,1,1977,10,30,22,11,28,6,1
5cb9a142-ccfe-4fba-b037-7f0153d539f5,9621,1404.16,Online Purchase,South Kaylaport,1,2014,10,10,3,33,9,4,0
